chr	start	end	RT	group
chr1	800000	1000000	1	hTERT-RPE1 Connolly2022
chr1	1000000	1200000	1	hTERT-RPE1 Connolly2022
chr1	1200000	1400000	1	hTERT-RPE1 Connolly2022
chr1	1400000	1600000	1	hTERT-RPE1 Connolly2022
chr1	1600000	1800000	1	hTERT-RPE1 Connolly2022
chr1	1800000	2000000	1	hTERT-RPE1 Connolly2022
chr1	2000000	2200000	1	hTERT-RPE1 Connolly2022
chr1	2200000	2400000	1	hTERT-RPE1 Connolly2022
chr1	2400000	2600000	0.98989898989899	hTERT-RPE1 Connolly2022
chr1	2600000	2800000	0.976911976911977	hTERT-RPE1 Connolly2022
chr1	2800000	3000000	0.9665584415584415	hTERT-RPE1 Connolly2022
chr1	3000000	3200000	1	hTERT-RPE1 Connolly2022
chr1	3200000	3400000	1	hTERT-RPE1 Connolly2022
chr1	3400000	3600000	1	hTERT-RPE1 Connolly2022
chr1	3600000	3800000	1	hTERT-RPE1 Connolly2022
chr1	3800000	4000000	0.9756493506493507	hTERT-RPE1 Connolly2022
chr1	4000000	4200000	0.018181818181818184	hTERT-RPE1 Connolly2022
chr1	4200000	4400000	0.018181818181818184	hTERT-RPE1 Connolly2022
chr1	4400000	4600000	0.009090909090909092	hTERT-RPE1 Connolly2022
chr1	4600000	4800000	0.009090909090909092	hTERT-RPE1 Connolly2022
chr1	4800000	5000000	0.009090909090909092	hTERT-RPE1 Connolly2022
chr1	5000000	5200000	0.009090909090909092	hTERT-RPE1 Connolly2022
chr1	5200000	5400000	0.009090909090909092	hTERT-RPE1 Connolly2022
chr1	5400000	5600000	0.01919191919191919	hTERT-RPE1 Connolly2022
chr1	5600000	5800000	0.20461760461760461	hTERT-RPE1 Connolly2022
chr1	5800000	6000000	0.346031746031746	hTERT-RPE1 Connolly2022
chr1	6000000	6200000	0.3911976911976912	hTERT-RPE1 Connolly2022
chr1	6200000	6400000	0.5619047619047619	hTERT-RPE1 Connolly2022
chr1	6400000	6600000	0.6457431457431457	hTERT-RPE1 Connolly2022
chr1	6600000	6800000	0.6457431457431457	hTERT-RPE1 Connolly2022
chr1	6800000	7000000	0.6933621933621934	hTERT-RPE1 Connolly2022
chr1	7000000	7200000	0.6933621933621934	hTERT-RPE1 Connolly2022
chr1	7200000	7400000	0.676948051948052	hTERT-RPE1 Connolly2022
chr1	7400000	7600000	0.6244227994227994	hTERT-RPE1 Connolly2022
chr1	7600000	7800000	0.7043290043290044	hTERT-RPE1 Connolly2022
chr1	7800000	8000000	0.9785353535353535	hTERT-RPE1 Connolly2022
chr1	8000000	8200000	0.9785353535353535	hTERT-RPE1 Connolly2022
chr1	8200000	8400000	0.9633838383838383	hTERT-RPE1 Connolly2022
chr1	8400000	8600000	0.9785353535353535	hTERT-RPE1 Connolly2022
chr1	8600000	8800000	0.9656565656565657	hTERT-RPE1 Connolly2022
chr1	8800000	9000000	0.9555555555555556	hTERT-RPE1 Connolly2022
chr1	9000000	9200000	0.9555555555555556	hTERT-RPE1 Connolly2022
chr1	9200000	9400000	0.9555555555555556	hTERT-RPE1 Connolly2022
chr1	9400000	9600000	0.9555555555555556	hTERT-RPE1 Connolly2022
chr1	9600000	9800000	0.9555555555555556	hTERT-RPE1 Connolly2022
chr1	9800000	10000000	0.9646464646464646	hTERT-RPE1 Connolly2022
chr1	10000000	10200000	0.9797979797979798	hTERT-RPE1 Connolly2022
chr1	10200000	10400000	0.9797979797979798	hTERT-RPE1 Connolly2022
chr1	10400000	10600000	0.8431818181818181	hTERT-RPE1 Connolly2022
chr1	10600000	10800000	0.8340909090909091	hTERT-RPE1 Connolly2022
chr1	10800000	11000000	0.8159090909090909	hTERT-RPE1 Connolly2022
chr1	11000000	11200000	0.8340909090909091	hTERT-RPE1 Connolly2022
chr1	11200000	11400000	0.8340909090909091	hTERT-RPE1 Connolly2022
chr1	11400000	11600000	0.8340909090909091	hTERT-RPE1 Connolly2022
chr1	11600000	11800000	0.8340909090909091	hTERT-RPE1 Connolly2022
chr1	11800000	12000000	0.8340909090909091	hTERT-RPE1 Connolly2022
chr1	12000000	12200000	0.8431818181818181	hTERT-RPE1 Connolly2022
chr1	12200000	12400000	0.8977272727272727	hTERT-RPE1 Connolly2022
chr1	12400000	12600000	0.9545454545454546	hTERT-RPE1 Connolly2022
chr1	12600000	12800000	0.9431818181818182	hTERT-RPE1 Connolly2022
chr1	12800000	13000000	0.5	hTERT-RPE1 Connolly2022
chr1	13000000	13200000	0.5	hTERT-RPE1 Connolly2022
chr1	13200000	13400000	0.12117604617604617	hTERT-RPE1 Connolly2022
chr1	13400000	13600000	0.102994227994228	hTERT-RPE1 Connolly2022
