chr	start	end	RT	group
chr1	800000	1000000	0.6603682666845619	GM12878
chr1	1000000	1200000	0.665178440465992	GM12878
chr1	1200000	1400000	0.6658205451518208	GM12878
chr1	1400000	1600000	0.6673507894001206	GM12878
chr1	1600000	1800000	0.6634594113417859	GM12878
chr1	1800000	2000000	0.6488216834069956	GM12878
chr1	2000000	2200000	0.5908913980232637	GM12878
chr1	2200000	2400000	0.5513043179744203	GM12878
chr1	2400000	2600000	0.486317915963451	GM12878
chr1	2600000	2800000	0.3775623547209365	GM12878
chr1	2800000	3000000	0.29520128863137585	GM12878
chr1	3000000	3200000	0.27494069898055973	GM12878
chr1	3200000	3400000	0.2911986985439992	GM12878
chr1	3400000	3600000	0.3581813933858812	GM12878
chr1	3600000	3800000	0.39139362732832594	GM12878
chr1	3800000	4000000	0.3822601627005484	GM12878
chr1	4000000	4200000	0.2864844900370167	GM12878
chr1	4200000	4400000	0.19014557812174268	GM12878
chr1	4400000	4600000	0.11933122492767805	GM12878
chr1	4600000	4800000	0.11479684695464541	GM12878
chr1	4800000	5000000	0.11325545765085951	GM12878
chr1	5000000	5200000	0.11593908760866806	GM12878
chr1	5200000	5400000	0.12382014342846208	GM12878
chr1	5400000	5600000	0.1870092772714659	GM12878
chr1	5600000	5800000	0.316077379248006	GM12878
chr1	5800000	6000000	0.4544135983620211	GM12878
chr1	6000000	6200000	0.549926676438803	GM12878
chr1	6200000	6400000	0.6023156792699518	GM12878
chr1	6400000	6600000	0.616481627298192	GM12878
chr1	6600000	6800000	0.6265541286004355	GM12878
chr1	6800000	7000000	0.5618274021718698	GM12878
chr1	7000000	7200000	0.48030186915096224	GM12878
chr1	7200000	7400000	0.4526172586858008	GM12878
chr1	7400000	7600000	0.4497823831898632	GM12878
chr1	7600000	7800000	0.4869856160991573	GM12878
chr1	7800000	8000000	0.5848872935768359	GM12878
chr1	8000000	8200000	0.6420840381189288	GM12878
chr1	8200000	8400000	0.658462563861576	GM12878
chr1	8400000	8600000	0.7167320599791271	GM12878
chr1	8600000	8800000	0.7958049223174855	GM12878
chr1	8800000	9000000	0.8087807721923728	GM12878
chr1	9000000	9200000	0.8091049176802635	GM12878
chr1	9200000	9400000	0.8056001995250025	GM12878
chr1	9400000	9600000	0.8061889375558942	GM12878
chr1	9600000	9800000	0.8119754299257776	GM12878
chr1	9800000	10000000	0.8167713656427715	GM12878
chr1	10000000	10200000	0.8164949661013173	GM12878
chr1	10200000	10400000	0.8002141802632208	GM12878
chr1	10400000	10600000	0.7670972727584808	GM12878
chr1	10600000	10800000	0.7490241674780559	GM12878
chr1	10800000	11000000	0.7577426585574489	GM12878
chr1	11000000	11200000	0.7543522945138132	GM12878
chr1	11200000	11400000	0.7197575245051402	GM12878
chr1	11400000	11600000	0.7065179343589019	GM12878
chr1	11600000	11800000	0.7127091551605673	GM12878
chr1	11800000	12000000	0.74825450547228	GM12878
chr1	12000000	12200000	0.7588251336891724	GM12878
chr1	12200000	12400000	0.7562335534691663	GM12878
chr1	12400000	12600000	0.6547209367838575	GM12878
chr1	12600000	12800000	0.5868849539293073	GM12878
chr1	12800000	13000000	0.5548217956240827	GM12878
chr1	13000000	13200000	0.5548217956240827	GM12878
chr1	13200000	13400000	0.5548217956240827	GM12878
chr1	13400000	13600000	0.5471023568179562	GM12878
chr1	13600000	13800000	0.5562401262720728	GM12878
chr1	13800000	14000000	0.5070176135639494	GM12878
chr1	14000000	14200000	0.41275232292481995	GM12878
chr1	14200000	14400000	0.3751899485301644	GM12878
chr1	14400000	14600000	0.37093855824894184	GM12878
chr1	14600000	14800000	0.38785153231406583	GM12878
chr1	14800000	15000000	0.4737078407722961	GM12878
chr1	15000000	15200000	0.5855974060158513	GM12878
chr1	15200000	15400000	0.6580331259135169	GM12878
chr1	15400000	15600000	0.6855148004658296	GM12878
chr1	15600000	15800000	0.7237260737577356	GM12878
chr1	15800000	16000000	0.7231163923564758	GM12878
chr1	16000000	16200000	0.7203980523022024	GM12878
chr1	16200000	16400000	0.7253442319080948	GM12878
chr1	16400000	16600000	0.6852795491221031	GM12878
chr1	16600000	16800000	0.6765006337847302	GM12878
chr1	16800000	17000000	0.6593923485550787	GM12878
chr1	17000000	17200000	0.5774146132574249	GM12878
chr1	17200000	17400000	0.4879940347050699	GM12878
chr1	17400000	17600000	0.4385054731910958	GM12878
chr1	17600000	17800000	0.34967509102096794	GM12878
chr1	17800000	18000000	0.3194362028754174	GM12878
chr1	18000000	18200000	0.3200700792976553	GM12878
chr1	18200000	18400000	0.32672905476567127	GM12878
chr1	18400000	18600000	0.35637853595419355	GM12878
chr1	18600000	18800000	0.44604686189479387	GM12878
chr1	18800000	19000000	0.5713057202238121	GM12878
chr1	19000000	19200000	0.659467735835244	GM12878
chr1	19200000	19400000	0.6874865931374067	GM12878
chr1	19400000	19600000	0.7026376983641579	GM12878
chr1	19600000	19800000	0.707396401476072	GM12878
chr1	19800000	20000000	0.6944075096822075	GM12878
chr1	20000000	20200000	0.6813818650556843	GM12878
chr1	20200000	20400000	0.6697933201451931	GM12878
chr1	20400000	20600000	0.6721909281272106	GM12878
chr1	20600000	20800000	0.6943402786743967	GM12878
chr1	20800000	21000000	0.7196144896599439	GM12878
chr1	21000000	21200000	0.7338489931435531	GM12878
chr1	21200000	21400000	0.7225221270924053	GM12878
chr1	21400000	21600000	0.7232347309415821	GM12878
chr1	21600000	21800000	0.743781613714403	GM12878
chr1	21800000	22000000	0.7487364044040471	GM12878
chr1	22000000	22200000	0.7307127696475586	GM12878
chr1	22200000	22400000	0.6975607273997066	GM12878
chr1	22400000	22600000	0.6891388812953444	GM12878
chr1	22600000	22800000	0.6879076912251759	GM12878
chr1	22800000	23000000	0.7014981530700283	GM12878
chr1	23000000	23200000	0.7748295942722909	GM12878
chr1	23200000	23400000	0.806407399755955	GM12878
chr1	23400000	23600000	0.8392772017592276	GM12878
chr1	23600000	23800000	0.8514292243733841	GM12878
chr1	23800000	24000000	0.8443773512033558	GM12878
chr1	24000000	24200000	0.8233314347973215	GM12878
chr1	24200000	24400000	0.8186405411524785	GM12878
chr1	24400000	24600000	0.8263642335051792	GM12878
chr1	24600000	24800000	0.8435413501942826	GM12878
chr1	24800000	25000000	0.8436576762599	GM12878
chr1	25000000	25200000	0.8363759348451731	GM12878
chr1	25200000	25400000	0.8257883307801273	GM12878
chr1	25400000	25600000	0.8147475603745987	GM12878
chr1	25600000	25800000	0.8079234348902941	GM12878
chr1	25800000	26000000	0.8067328646379921	GM12878
