chr	start	end	RT	group
chr1	800000	1000000	0.8324836454518645	184-hTERT_SA906_
chr1	1000000	1200000	0.8375218292484524	184-hTERT_SA906_
chr1	1200000	1400000	0.8587295379629618	184-hTERT_SA906_
chr1	1400000	1600000	0.8581747999835447	184-hTERT_SA906_
chr1	1600000	1800000	0.8459882223626296	184-hTERT_SA906_
chr1	1800000	2000000	0.8290610236556338	184-hTERT_SA906_
chr1	2000000	2200000	0.8188981870567124	184-hTERT_SA906_
chr1	2200000	2400000	0.8131507094163477	184-hTERT_SA906_
chr1	2400000	2600000	0.7635150507288895	184-hTERT_SA906_
chr1	2600000	2800000	0.6269414701511975	184-hTERT_SA906_
chr1	2800000	3000000	0.5559937736714037	184-hTERT_SA906_
chr1	3000000	3200000	0.5490786204862759	184-hTERT_SA906_
chr1	3200000	3400000	0.600359236204675	184-hTERT_SA906_
chr1	3400000	3600000	0.6882171323009487	184-hTERT_SA906_
chr1	3600000	3800000	0.7076165081452911	184-hTERT_SA906_
chr1	3800000	4000000	0.6278250075679827	184-hTERT_SA906_
chr1	4000000	4200000	0.4834154943862053	184-hTERT_SA906_
chr1	4200000	4400000	0.3885239500355039	184-hTERT_SA906_
chr1	4400000	4600000	0.3548875445589335	184-hTERT_SA906_
chr1	4600000	4800000	0.35836132000374543	184-hTERT_SA906_
chr1	4800000	5000000	0.36998978323457876	184-hTERT_SA906_
chr1	5000000	5200000	0.37768613558076064	184-hTERT_SA906_
chr1	5200000	5400000	0.39779607121631605	184-hTERT_SA906_
chr1	5400000	5600000	0.46699858290881835	184-hTERT_SA906_
chr1	5600000	5800000	0.5909939512655412	184-hTERT_SA906_
chr1	5800000	6000000	0.7077887205943204	184-hTERT_SA906_
chr1	6000000	6200000	0.8280188965664242	184-hTERT_SA906_
chr1	6200000	6400000	0.8858085360553232	184-hTERT_SA906_
chr1	6400000	6600000	0.8863654147269341	184-hTERT_SA906_
chr1	6600000	6800000	0.7891610464345732	184-hTERT_SA906_
chr1	6800000	7000000	0.6894433696851324	184-hTERT_SA906_
chr1	7000000	7200000	0.6511862610491265	184-hTERT_SA906_
chr1	7200000	7400000	0.652798891015464	184-hTERT_SA906_
chr1	7400000	7600000	0.661409191085335	184-hTERT_SA906_
chr1	7600000	7800000	0.7001714279076372	184-hTERT_SA906_
chr1	7800000	8000000	0.8151172971093461	184-hTERT_SA906_
chr1	8000000	8200000	0.9022066293375557	184-hTERT_SA906_
chr1	8200000	8400000	0.8788637382012472	184-hTERT_SA906_
chr1	8400000	8600000	0.8627638112596395	184-hTERT_SA906_
chr1	8600000	8800000	0.8761581653545955	184-hTERT_SA906_
chr1	8800000	9000000	0.8811184279553308	184-hTERT_SA906_
chr1	9000000	9200000	0.8547387640415203	184-hTERT_SA906_
chr1	9200000	9400000	0.848688035961535	184-hTERT_SA906_
chr1	9400000	9600000	0.861452636838391	184-hTERT_SA906_
chr1	9600000	9800000	0.8814480403944556	184-hTERT_SA906_
chr1	9800000	10000000	0.894391911796653	184-hTERT_SA906_
chr1	10000000	10200000	0.8896795612653695	184-hTERT_SA906_
chr1	10200000	10400000	0.8799904012282114	184-hTERT_SA906_
chr1	10400000	10600000	0.85968367945664	184-hTERT_SA906_
chr1	10600000	10800000	0.8435433912331366	184-hTERT_SA906_
chr1	10800000	11000000	0.8440747625507656	184-hTERT_SA906_
chr1	11000000	11200000	0.8298592770344044	184-hTERT_SA906_
chr1	11200000	11400000	0.7773197028012009	184-hTERT_SA906_
chr1	11400000	11600000	0.7578203544368305	184-hTERT_SA906_
chr1	11600000	11800000	0.7901517067315705	184-hTERT_SA906_
chr1	11800000	12000000	0.8164069800812405	184-hTERT_SA906_
chr1	12000000	12200000	0.7851958417727845	184-hTERT_SA906_
chr1	12200000	12400000	0.7213623958867423	184-hTERT_SA906_
chr1	12400000	12600000	0.6721724123742493	184-hTERT_SA906_
chr1	12600000	12800000	0.5819649059893338	184-hTERT_SA906_
chr1	12800000	13000000	0.5026082978432495	184-hTERT_SA906_
chr1	13000000	13200000	0.5026082978432495	184-hTERT_SA906_
