Cell	Subpopulation
SA1051AX1XB01452-A96190B-R43-C14	1
SA1051AX1XB01452-A96190B-R43-C50	1
SA1051AX1XB01452-A96190B-R43-C64	1
SA1051AX1XB01452-A96190B-R44-C30	1
SA1051AX1XB01452-A96190B-R44-C31	1
SA1051AX1XB01452-A96190B-R44-C35	1
SA1051AX1XB01452-A96190B-R44-C37	1
SA1051AX1XB01452-A96190B-R45-C08	1
SA1051AX1XB01452-A96190B-R45-C11	1
SA1051AX1XB01452-A96190B-R45-C13	1
SA1051AX1XB01452-A96190B-R45-C14	1
SA1051AX1XB01452-A96190B-R45-C27	1
SA1051AX1XB01452-A96190B-R45-C29	1
SA1051AX1XB01452-A96190B-R45-C35	1
SA1051AX1XB01452-A96190B-R45-C59	1
SA1051AX1XB01452-A96190B-R45-C60	1
SA1051AX1XB01452-A96190B-R46-C11	1
SA1051AX1XB01452-A96190B-R46-C28	1
SA1051AX1XB01452-A96190B-R46-C31	1
SA1051AX1XB01452-A96190B-R46-C36	1
SA1051AX1XB01452-A96190B-R46-C45	1
SA1051AX1XB01452-A96190B-R46-C48	1
SA1051AX1XB01452-A96190B-R46-C53	1
SA1051AX1XB01452-A96190B-R46-C57	1
SA1051AX1XB01452-A96190B-R47-C10	1
SA1051AX1XB01452-A96190B-R47-C17	1
SA1051AX1XB01452-A96190B-R47-C22	1
SA1051AX1XB01452-A96190B-R47-C24	1
SA1051AX1XB01452-A96190B-R47-C29	1
SA1051AX1XB01452-A96190B-R47-C46	1
SA1051AX1XB01452-A96190B-R48-C12	1
SA1051AX1XB01452-A96190B-R48-C14	1
SA1051AX1XB01452-A96190B-R48-C22	1
SA1051AX1XB01452-A96190B-R48-C30	1
SA1051AX1XB01452-A96190B-R48-C32	1
SA1051AX1XB01452-A96190B-R48-C69	1
SA1051AX1XB01452-A96190B-R49-C12	1
SA1051AX1XB01452-A96190B-R49-C45	1
SA1051AX1XB01452-A96190B-R50-C08	1
SA1051AX1XB01452-A96190B-R50-C11	1
SA1051AX1XB01452-A96190B-R50-C15	1
SA1051AX1XB01452-A96190B-R50-C30	1
SA1051AX1XB01452-A96190B-R50-C32	1
SA1051AX1XB01452-A96190B-R51-C37	1
SA1051AX1XB01452-A96190B-R51-C46	1
SA1051AX1XB01452-A96190B-R51-C69	1
SA1051AX1XB01452-A96190B-R52-C10	1
SA1051AX1XB01452-A96190B-R52-C22	1
SA1051AX1XB01452-A96190B-R52-C23	1
SA1051AX1XB01452-A96190B-R52-C27	1
SA1051AX1XB01452-A96190B-R52-C32	1
SA1051AX1XB01452-A96190B-R52-C33	1
SA1051AX1XB01452-A96190B-R53-C20	1
SA1051AX1XB01452-A96190B-R53-C36	1
SA1051AX1XB01452-A96190B-R53-C66	1
SA1051AX1XB01452-A96190B-R53-C67	1
SA1051AX1XB01452-A96190B-R53-C68	1
SA1051AX1XB01452-A96190B-R53-C69	1
SA1051AX1XB01452-A96190B-R53-C70	1
SA1051AX1XB01452-A96190B-R54-C13	1
SA1051AX1XB01452-A96190B-R54-C23	1
SA1051AX1XB01452-A96190B-R54-C24	1
SA1051AX1XB01452-A96190B-R54-C36	1
SA1051AX1XB01452-A96190B-R54-C48	1
SA1051AX1XB01452-A96190B-R54-C64	1
SA1051AX1XB01452-A96190B-R55-C11	1
SA1051AX1XB01452-A96190B-R55-C14	1
SA1051AX1XB01452-A96190B-R55-C44	1
SA1051AX1XB01452-A96190B-R55-C51	1
SA1051AX1XB01452-A96190B-R57-C12	1
SA1051AX1XB01452-A96190B-R57-C37	1
SA1051AX1XB01452-A96190B-R57-C50	1
SA1051AX1XB01452-A96190B-R57-C53	1
SA1051AX1XB01452-A96190B-R57-C58	1
SA1051AX1XB01452-A96190B-R58-C26	1
SA1051AX1XB01452-A96190B-R58-C27	1
SA1051AX1XB01452-A96190B-R58-C29	1
SA1051AX1XB01452-A96190B-R58-C33	1
SA1051AX1XB01452-A96190B-R58-C37	1
SA1051AX1XB01452-A96190B-R58-C39	1
SA1051AX1XB01452-A96190B-R58-C43	1
SA1051AX1XB01452-A96190B-R58-C57	1
SA1051AX1XB01452-A96190B-R58-C58	1
SA1051AX1XB01452-A96190B-R58-C61	1
SA1051AX1XB01452-A96190B-R58-C64	1
SA1051AX1XB01452-A96190B-R59-C08	1
SA1051AX1XB01452-A96190B-R59-C13	1
SA1051AX1XB01452-A96190B-R59-C14	1
SA1051AX1XB01452-A96190B-R59-C17	1
SA1051AX1XB01452-A96190B-R59-C25	1
SA1051AX1XB01452-A96190B-R59-C31	1
SA1051AX1XB01452-A96190B-R59-C37	1
SA1051AX1XB01452-A96190B-R59-C44	1
SA1051AX1XB01452-A96190B-R59-C52	1
SA1051AX1XB01452-A96190B-R59-C63	1
SA1051AX1XB01452-A96190B-R59-C69	1
SA1051AX1XB01452-A96190B-R60-C11	1
SA1051AX1XB01452-A96190B-R60-C12	1
SA1051AX1XB01452-A96190B-R60-C25	1
SA1051AX1XB01452-A96190B-R60-C34	1
SA1051AX1XB01452-A96190B-R60-C36	1
SA1051AX1XB01452-A96190B-R60-C47	1
SA1051AX1XB01452-A96190B-R60-C49	1
SA1051AX1XB01452-A96190B-R60-C50	1
SA1051AX1XB01452-A96190B-R60-C62	1
SA1051AX1XB01452-A96190B-R60-C64	1
SA1051AX1XB01452-A96190B-R60-C67	1
SA1051AX1XB01452-A96190B-R60-C68	1
SA1051AX1XB01452-A96190B-R60-C70	1
SA1051AX1XB01452-A96190B-R61-C21	1
SA1051AX1XB01452-A96190B-R61-C35	1
SA1051AX1XB01452-A96190B-R61-C38	1
SA1051AX1XB01452-A96190B-R61-C43	1
SA1051AX1XB01452-A96190B-R61-C47	1
SA1051AX1XB01452-A96190B-R62-C09	1
SA1051AX1XB01452-A96190B-R62-C11	1
SA1051AX1XB01452-A96190B-R62-C12	1
SA1051AX1XB01452-A96190B-R62-C13	1
SA1051AX1XB01452-A96190B-R62-C20	1
SA1051AX1XB01452-A96190B-R62-C21	1
SA1051AX1XB01452-A96190B-R62-C31	1
SA1051AX1XB01452-A96190B-R62-C35	1
SA1051AX1XB01452-A96190B-R62-C54	1
SA1051AX1XB01452-A96190B-R62-C55	1
SA1051AX1XB01452-A96190B-R62-C59	1
SA1051AX1XB01452-A96190B-R62-C63	1
SA1051AX1XB01452-A96190B-R62-C69	1
SA1051AX1XB01452-A96190B-R62-C70	1
SA1051AX1XB01452-A96190B-R63-C09	1
SA1051AX1XB01452-A96190B-R63-C10	1
SA1051AX1XB01452-A96190B-R63-C15	1
SA1051AX1XB01452-A96190B-R63-C50	1
SA1051AX1XB01452-A96190B-R63-C52	1
SA1051AX1XB01452-A96190B-R64-C10	1
SA1051AX1XB01452-A96190B-R64-C15	1
SA1051AX1XB01452-A96190B-R64-C60	1
SA1051AX1XB01452-A96190B-R64-C64	1
SA1051AX1XB01452-A96190B-R64-C68	1
SA1051AX1XB01452-A96190B-R64-C69	1
SA1051AX1XB01452-A96190B-R65-C37	1
SA1051AX1XB01452-A96190B-R65-C61	1
SA1051AX1XB01452-A96190B-R66-C29	1
SA1051AX1XB01452-A96190B-R67-C13	1
SA1051AX1XB01452-A96190B-R68-C13	1
SA1051AX1XB01452-A96190B-R68-C17	1
SA1051AX1XB01452-A96190B-R68-C19	1
SA1051AX1XB01452-A96190B-R68-C25	1
SA1051AX1XB01452-A96190B-R68-C38	1
SA1051AX1XB01452-A96190B-R70-C61	1
SA1051AX1XB01452-A96207A-R03-C16	1
SA1051AX1XB01452-A96207A-R03-C20	1
SA1051AX1XB01452-A96207A-R03-C24	1
SA1051AX1XB01452-A96207A-R03-C28	1
SA1051AX1XB01452-A96207A-R03-C30	1
SA1051AX1XB01452-A96207A-R03-C33	1
SA1051AX1XB01452-A96207A-R03-C36	1
SA1051AX1XB01452-A96207A-R03-C37	1
SA1051AX1XB01452-A96207A-R03-C41	1
SA1051AX1XB01452-A96207A-R03-C42	1
SA1051AX1XB01452-A96207A-R03-C45	1
SA1051AX1XB01452-A96207A-R03-C46	1
SA1051AX1XB01452-A96207A-R03-C62	1
SA1051AX1XB01452-A96207A-R03-C66	1
SA1051AX1XB01452-A96207A-R04-C15	1
SA1051AX1XB01452-A96207A-R04-C18	1
SA1051AX1XB01452-A96207A-R04-C19	1
SA1051AX1XB01452-A96207A-R04-C20	1
SA1051AX1XB01452-A96207A-R04-C21	1
SA1051AX1XB01452-A96207A-R04-C22	1
SA1051AX1XB01452-A96207A-R04-C24	1
SA1051AX1XB01452-A96207A-R04-C28	1
SA1051AX1XB01452-A96207A-R04-C37	1
SA1051AX1XB01452-A96207A-R04-C47	1
SA1051AX1XB01452-A96207A-R04-C50	1
SA1051AX1XB01452-A96207A-R04-C53	1
SA1051AX1XB01452-A96207A-R04-C62	1
