Cell	Subpopulation
SA1052BX1XB01516-A96207B-R35-C32	1
SA1052BX1XB01516-A96207B-R35-C37	1
SA1052BX1XB01516-A96207B-R35-C40	1
SA1052BX1XB01516-A96207B-R35-C56	1
SA1052BX1XB01516-A96207B-R35-C57	1
SA1052BX1XB01516-A96207B-R35-C58	1
SA1052BX1XB01516-A96207B-R35-C61	1
SA1052BX1XB01516-A96207B-R35-C66	1
SA1052BX1XB01516-A96207B-R35-C69	1
SA1052BX1XB01516-A96207B-R35-C70	1
SA1052BX1XB01516-A96207B-R36-C09	1
SA1052BX1XB01516-A96207B-R36-C12	1
SA1052BX1XB01516-A96207B-R36-C14	1
SA1052BX1XB01516-A96207B-R36-C22	1
SA1052BX1XB01516-A96207B-R36-C23	1
SA1052BX1XB01516-A96207B-R36-C27	1
SA1052BX1XB01516-A96207B-R36-C30	1
SA1052BX1XB01516-A96207B-R36-C31	1
SA1052BX1XB01516-A96207B-R36-C32	1
SA1052BX1XB01516-A96207B-R36-C44	1
SA1052BX1XB01516-A96207B-R36-C45	1
SA1052BX1XB01516-A96207B-R36-C54	1
SA1052BX1XB01516-A96207B-R36-C57	1
SA1052BX1XB01516-A96207B-R36-C60	1
SA1052BX1XB01516-A96207B-R36-C62	1
SA1052BX1XB01516-A96207B-R36-C66	1
SA1052BX1XB01516-A96207B-R36-C67	1
SA1052BX1XB01516-A96207B-R37-C15	1
SA1052BX1XB01516-A96207B-R37-C24	1
SA1052BX1XB01516-A96207B-R37-C26	1
SA1052BX1XB01516-A96207B-R37-C34	1
SA1052BX1XB01516-A96207B-R37-C41	1
SA1052BX1XB01516-A96207B-R37-C42	1
SA1052BX1XB01516-A96207B-R37-C52	1
SA1052BX1XB01516-A96207B-R37-C53	1
SA1052BX1XB01516-A96207B-R37-C58	1
SA1052BX1XB01516-A96207B-R37-C61	1
SA1052BX1XB01516-A96207B-R37-C63	1
SA1052BX1XB01516-A96207B-R38-C09	1
SA1052BX1XB01516-A96207B-R38-C23	1
SA1052BX1XB01516-A96207B-R38-C27	1
SA1052BX1XB01516-A96207B-R38-C29	1
SA1052BX1XB01516-A96207B-R38-C31	1
SA1052BX1XB01516-A96207B-R38-C32	1
SA1052BX1XB01516-A96207B-R38-C43	1
SA1052BX1XB01516-A96207B-R38-C45	1
SA1052BX1XB01516-A96207B-R38-C46	1
SA1052BX1XB01516-A96207B-R38-C51	1
SA1052BX1XB01516-A96207B-R38-C52	1
SA1052BX1XB01516-A96207B-R38-C56	1
SA1052BX1XB01516-A96207B-R38-C57	1
SA1052BX1XB01516-A96207B-R38-C66	1
SA1052BX1XB01516-A96207B-R38-C68	1
SA1052BX1XB01516-A96207B-R38-C70	1
SA1052BX1XB01516-A96207B-R39-C14	1
SA1052BX1XB01516-A96207B-R39-C20	1
SA1052BX1XB01516-A96207B-R39-C37	1
SA1052BX1XB01516-A96207B-R39-C38	1
SA1052BX1XB01516-A96207B-R39-C45	1
SA1052BX1XB01516-A96207B-R39-C46	1
SA1052BX1XB01516-A96207B-R39-C47	1
SA1052BX1XB01516-A96207B-R39-C56	1
SA1052BX1XB01516-A96207B-R39-C67	1
SA1052BX1XB01516-A96207B-R40-C35	1
SA1052BX1XB01516-A96207B-R40-C43	1
SA1052BX1XB01516-A96207B-R40-C50	1
SA1052BX1XB01516-A96207B-R40-C54	1
SA1052BX1XB01516-A96207B-R40-C56	1
SA1052BX1XB01516-A96207B-R40-C58	1
SA1052BX1XB01516-A96207B-R40-C59	1
SA1052BX1XB01516-A96207B-R40-C63	1
SA1052BX1XB01516-A96207B-R40-C66	1
SA1052BX1XB01516-A96207B-R40-C67	1
SA1052BX1XB01516-A96207B-R40-C68	1
SA1052BX1XB01516-A96207B-R42-C13	1
SA1052BX1XB01516-A96207B-R42-C16	1
SA1052BX1XB01516-A96207B-R42-C22	1
SA1052BX1XB01516-A96207B-R42-C38	1
SA1052BX1XB01516-A96207B-R42-C49	1
SA1052BX1XB01516-A96207B-R43-C11	1
SA1052BX1XB01516-A96207B-R43-C26	1
SA1052BX1XB01516-A96207B-R43-C48	1
SA1052BX1XB01516-A96207B-R43-C55	1
SA1052BX1XB01516-A96207B-R43-C57	1
SA1052BX1XB01516-A96207B-R44-C34	1
SA1052BX1XB01516-A96207B-R44-C36	1
SA1052BX1XB01516-A96207B-R44-C37	1
SA1052BX1XB01516-A96207B-R45-C09	1
SA1052BX1XB01516-A96207B-R45-C18	1
SA1052BX1XB01516-A96207B-R45-C26	1
SA1052BX1XB01516-A96207B-R45-C38	1
SA1052BX1XB01516-A96207B-R45-C47	1
SA1052BX1XB01516-A96207B-R45-C52	1
SA1052BX1XB01516-A96207B-R45-C55	1
SA1052BX1XB01516-A96207B-R45-C61	1
SA1052BX1XB01516-A96207B-R45-C63	1
SA1052BX1XB01516-A96207B-R45-C67	1
SA1052BX1XB01516-A96207B-R46-C18	1
SA1052BX1XB01516-A96207B-R46-C38	1
SA1052BX1XB01516-A96207B-R47-C28	1
SA1052BX1XB01516-A96207B-R47-C61	1
SA1052BX1XB01516-A96207B-R49-C23	1
SA1052BX1XB01516-A96207B-R49-C42	1
SA1052BX1XB01516-A96207B-R50-C41	1
SA1052BX1XB01516-A96207B-R50-C54	1
SA1052BX1XB01516-A96207B-R51-C07	1
SA1052BX1XB01516-A96207B-R54-C29	1
SA1052BX1XB01516-A96207B-R54-C60	1
SA1052BX1XB01516-A96207B-R54-C67	1
SA1052BX1XB01516-A96207B-R55-C64	1
SA1052BX1XB01516-A96207B-R56-C31	1
SA1052BX1XB01516-A96207B-R57-C29	1
SA1052BX1XB01516-A96207B-R57-C32	1
SA1052BX1XB01516-A96207B-R57-C33	1
