Cell	Subpopulation
SA604X6XB01972-A96177C-R55-C31	1
SA604X6XB01972-A96177C-R55-C35	1
SA604X6XB01972-A96177C-R55-C36	1
SA604X6XB01972-A96177C-R56-C10	4
SA604X6XB01972-A96177C-R56-C18	2
SA604X6XB01972-A96177C-R56-C43	1
SA604X6XB01972-A96177C-R56-C45	1
SA604X6XB01972-A96177C-R56-C58	4
SA604X6XB01972-A96177C-R56-C67	2
SA604X6XB01972-A96177C-R57-C10	3
SA604X6XB01972-A96177C-R57-C13	2
SA604X6XB01972-A96177C-R57-C22	1
SA604X6XB01972-A96177C-R57-C34	2
SA604X6XB01972-A96177C-R57-C36	1
SA604X6XB01972-A96177C-R57-C42	2
SA604X6XB01972-A96177C-R58-C22	4
SA604X6XB01972-A96177C-R58-C32	1
SA604X6XB01972-A96177C-R58-C47	2
SA604X6XB01972-A96177C-R58-C49	1
SA604X6XB01972-A96177C-R58-C65	4
SA604X6XB01972-A96177C-R59-C11	4
SA604X6XB01972-A96177C-R59-C14	3
SA604X6XB01972-A96177C-R59-C24	1
SA604X6XB01972-A96177C-R59-C33	3
SA604X6XB01972-A96177C-R59-C35	2
SA604X6XB01972-A96177C-R59-C37	5
SA604X6XB01972-A96177C-R59-C39	4
SA604X6XB01972-A96177C-R59-C40	2
SA604X6XB01972-A96177C-R59-C47	2
SA604X6XB01972-A96177C-R59-C52	4
SA604X6XB01972-A96177C-R59-C58	2
SA604X6XB01972-A96177C-R59-C61	3
SA604X6XB01972-A96177C-R59-C63	4
SA604X6XB01972-A96177C-R60-C21	4
SA604X6XB01972-A96177C-R60-C30	3
SA604X6XB01972-A96177C-R60-C34	3
SA604X6XB01972-A96177C-R61-C21	2
SA604X6XB01972-A96177C-R62-C65	4
SA604X6XB01972-A96177C-R63-C25	4
SA604X6XB01972-A96177C-R63-C27	1
SA604X6XB01972-A96177C-R64-C07	1
SA604X6XB01972-A96177C-R64-C38	1
SA604X6XB01972-A96177C-R65-C20	4
SA604X6XB01975-A96180A-R03-C08	2
SA604X6XB01975-A96180A-R03-C14	2
SA604X6XB01975-A96180A-R03-C17	1
SA604X6XB01975-A96180A-R03-C24	1
SA604X6XB01975-A96180A-R03-C29	1
SA604X6XB01975-A96180A-R03-C32	4
SA604X6XB01975-A96180A-R03-C46	2
SA604X6XB01975-A96180A-R03-C49	2
SA604X6XB01975-A96180A-R03-C54	1
SA604X6XB01975-A96180A-R03-C56	4
SA604X6XB01975-A96180A-R03-C59	2
SA604X6XB01975-A96180A-R03-C61	2
SA604X6XB01975-A96180A-R03-C65	1
SA604X6XB01975-A96180A-R03-C67	1
SA604X6XB01975-A96180A-R04-C08	1
SA604X6XB01975-A96180A-R04-C10	2
SA604X6XB01975-A96180A-R04-C13	2
SA604X6XB01975-A96180A-R04-C17	2
SA604X6XB01975-A96180A-R04-C21	1
SA604X6XB01975-A96180A-R04-C25	1
SA604X6XB01975-A96180A-R04-C27	2
SA604X6XB01975-A96180A-R04-C28	1
SA604X6XB01975-A96180A-R04-C33	2
SA604X6XB01975-A96180A-R04-C39	1
SA604X6XB01975-A96180A-R04-C42	3
SA604X6XB01975-A96180A-R04-C46	3
SA604X6XB01975-A96180A-R04-C50	2
SA604X6XB01975-A96180A-R04-C55	2
SA604X6XB01975-A96180A-R04-C57	1
SA604X6XB01975-A96180A-R04-C58	1
SA604X6XB01975-A96180A-R04-C60	2
SA604X6XB01975-A96180A-R04-C62	1
SA604X6XB01975-A96180A-R04-C64	1
SA604X6XB01975-A96180A-R04-C69	1
SA604X6XB01975-A96180A-R05-C08	4
SA604X6XB01975-A96180A-R05-C09	1
SA604X6XB01975-A96180A-R05-C11	4
SA604X6XB01975-A96180A-R05-C14	1
SA604X6XB01975-A96180A-R05-C15	2
SA604X6XB01975-A96180A-R05-C18	2
SA604X6XB01975-A96180A-R05-C21	2
SA604X6XB01975-A96180A-R05-C23	1
SA604X6XB01975-A96180A-R05-C27	2
SA604X6XB01975-A96180A-R05-C28	4
SA604X6XB01975-A96180A-R05-C30	2
SA604X6XB01975-A96180A-R05-C31	1
SA604X6XB01975-A96180A-R05-C32	4
SA604X6XB01975-A96180A-R05-C33	1
SA604X6XB01975-A96180A-R05-C34	1
SA604X6XB01975-A96180A-R05-C38	2
SA604X6XB01975-A96180A-R05-C39	5
SA604X6XB01975-A96180A-R05-C41	2
SA604X6XB01975-A96180A-R05-C42	1
SA604X6XB01975-A96180A-R05-C43	2
SA604X6XB01975-A96180A-R05-C45	1
SA604X6XB01975-A96180A-R05-C47	1
SA604X6XB01975-A96180A-R05-C50	1
SA604X6XB01975-A96180A-R05-C51	1
SA604X6XB01975-A96180A-R05-C54	2
SA604X6XB01975-A96180A-R05-C55	4
SA604X6XB01975-A96180A-R05-C56	2
SA604X6XB01975-A96180A-R05-C60	1
SA604X6XB01975-A96180A-R05-C63	1
SA604X6XB01975-A96180A-R05-C65	1
SA604X6XB01975-A96180A-R05-C67	1
SA604X6XB01975-A96180A-R06-C08	2
SA604X6XB01975-A96180A-R06-C11	2
SA604X6XB01975-A96180A-R06-C12	1
SA604X6XB01975-A96180A-R06-C13	1
