chr	start	end	RT	group
chr1	800000	1000000	0.7684377166930515	GM12891
chr1	1000000	1200000	0.7739327253934819	GM12891
chr1	1200000	1400000	0.7780539819188047	GM12891
chr1	1400000	1600000	0.7762223123519946	GM12891
chr1	1600000	1800000	0.7684377166930515	GM12891
chr1	1800000	2000000	0.7643164601677286	GM12891
chr1	2000000	2200000	0.7295147383983358	GM12891
chr1	2200000	2400000	0.6907749270603012	GM12891
chr1	2400000	2600000	0.6659165543678778	GM12891
chr1	2600000	2800000	0.5477346172464773	GM12891
chr1	2800000	3000000	0.4803030104797666	GM12891
chr1	3000000	3200000	0.4722959978019965	GM12891
chr1	3200000	3400000	0.48053851085264215	GM12891
chr1	3400000	3600000	0.49596378527599333	GM12891
chr1	3600000	3800000	0.5144113144845812	GM12891
chr1	3800000	4000000	0.5066398021796867	GM12891
chr1	4000000	4200000	0.4294349299386391	GM12891
chr1	4200000	4400000	0.37004958591184434	GM12891
chr1	4400000	4600000	0.33836170240602875	GM12891
chr1	4600000	4800000	0.33836170240602875	GM12891
chr1	4800000	5000000	0.333651694948517	GM12891
chr1	5000000	5200000	0.333651694948517	GM12891
chr1	5200000	5400000	0.333651694948517	GM12891
chr1	5400000	5600000	0.36670024727539147	GM12891
chr1	5600000	5800000	0.46407965145944813	GM12891
chr1	5800000	6000000	0.620307982154305	GM12891
chr1	6000000	6200000	0.7352844975337878	GM12891
chr1	6200000	6400000	0.7455418471079246	GM12891
chr1	6400000	6600000	0.7473735166747348	GM12891
chr1	6600000	6800000	0.7215469757827118	GM12891
chr1	6800000	7000000	0.6821660800962935	GM12891
chr1	7000000	7200000	0.6558947051666165	GM12891
chr1	7200000	7400000	0.661389713867047	GM12891
chr1	7400000	7600000	0.6660997213245587	GM12891
chr1	7600000	7800000	0.6749309853073934	GM12891
chr1	7800000	8000000	0.7522666910889276	GM12891
chr1	8000000	8200000	0.7669200476234088	GM12891
chr1	8200000	8400000	0.8062093598314864	GM12891
chr1	8400000	8600000	0.8661965381445188	GM12891
chr1	8600000	8800000	0.8835973990292152	GM12891
chr1	8800000	9000000	0.9023720120890191	GM12891
chr1	9000000	9200000	0.9119882773147724	GM12891
chr1	9200000	9400000	0.9119882773147724	GM12891
chr1	9400000	9600000	0.9119882773147724	GM12891
chr1	9600000	9800000	0.9083249381811521	GM12891
chr1	9800000	10000000	0.9083249381811521	GM12891
chr1	10000000	10200000	0.9046615990475319	GM12891
chr1	10200000	10400000	0.8712336294532466	GM12891
chr1	10400000	10600000	0.862075281619196	GM12891
chr1	10600000	10800000	0.862075281619196	GM12891
chr1	10800000	11000000	0.8703177946698416	GM12891
chr1	11000000	11200000	0.8739811338034619	GM12891
chr1	11200000	11400000	0.8602436120523858	GM12891
chr1	11400000	11600000	0.8602436120523858	GM12891
chr1	11600000	11800000	0.8721494642366517	GM12891
chr1	11800000	12000000	0.8868028207711329	GM12891
chr1	12000000	12200000	0.8826815642458101	GM12891
chr1	12200000	12400000	0.8683029581463504	GM12891
chr1	12400000	12600000	0.8388654115369016	GM12891
chr1	12600000	12800000	0.7124932947810501	GM12891
chr1	12800000	13000000	0.7015032773801891	GM12891
chr1	13000000	13200000	0.7015032773801891	GM12891
chr1	13200000	13400000	0.7015032773801891	GM12891
chr1	13400000	13600000	0.6863920034540054	GM12891
chr1	13600000	13800000	0.6871770046969241	GM12891
chr1	13800000	14000000	0.6426281841612916	GM12891
chr1	14000000	14200000	0.6096188818965631	GM12891
chr1	14200000	14400000	0.6008268679758743	GM12891
chr1	14400000	14600000	0.597529862755616	GM12891
chr1	14600000	14800000	0.597529862755616	GM12891
chr1	14800000	15000000	0.6255936571899572	GM12891
chr1	15000000	15200000	0.6923972629623331	GM12891
chr1	15200000	15400000	0.7576308662488715	GM12891
chr1	15400000	15600000	0.8376224929022805	GM12891
chr1	15600000	15800000	0.8545654363952743	GM12891
chr1	15800000	16000000	0.8582287755288946	GM12891
