Cell	Subpopulation
SA609X10XB02454-A96219B-R17-C08	1
SA609X10XB02454-A96219B-R17-C13	1
SA609X10XB02454-A96219B-R17-C14	1
SA609X10XB02454-A96219B-R17-C17	1
SA609X10XB02454-A96219B-R17-C20	1
SA609X10XB02454-A96219B-R17-C21	1
SA609X10XB02454-A96219B-R17-C24	1
SA609X10XB02454-A96219B-R17-C26	2
SA609X10XB02454-A96219B-R17-C28	1
SA609X10XB02454-A96219B-R17-C34	2
SA609X10XB02454-A96219B-R17-C38	1
SA609X10XB02454-A96219B-R17-C42	1
SA609X10XB02454-A96219B-R17-C45	1
SA609X10XB02454-A96219B-R17-C47	1
SA609X10XB02454-A96219B-R17-C49	1
SA609X10XB02454-A96219B-R17-C51	1
SA609X10XB02454-A96219B-R17-C55	1
SA609X10XB02454-A96219B-R17-C56	1
SA609X10XB02454-A96219B-R17-C60	1
SA609X10XB02454-A96219B-R17-C61	1
SA609X10XB02454-A96219B-R17-C62	1
SA609X10XB02454-A96219B-R17-C64	1
SA609X10XB02454-A96219B-R17-C66	2
SA609X10XB02454-A96219B-R17-C68	1
SA609X10XB02454-A96219B-R18-C07	1
SA609X10XB02454-A96219B-R18-C08	1
SA609X10XB02454-A96219B-R18-C09	1
SA609X10XB02454-A96219B-R18-C11	2
SA609X10XB02454-A96219B-R18-C17	2
SA609X10XB02454-A96219B-R18-C23	1
SA609X10XB02454-A96219B-R18-C25	1
SA609X10XB02454-A96219B-R18-C26	1
SA609X10XB02454-A96219B-R18-C27	1
SA609X10XB02454-A96219B-R18-C28	1
SA609X10XB02454-A96219B-R19-C63	1
SA609X10XB02454-A96219B-R20-C09	1
SA609X10XB02454-A96219B-R20-C10	1
SA609X10XB02454-A96219B-R20-C14	1
SA609X10XB02454-A96219B-R20-C16	1
SA609X10XB02454-A96219B-R20-C33	2
SA609X10XB02454-A96219B-R20-C41	2
SA609X10XB02454-A96219B-R20-C45	1
SA609X10XB02454-A96219B-R20-C53	1
SA609X10XB02454-A96219B-R20-C64	2
SA609X10XB02454-A96219B-R21-C11	1
SA609X10XB02454-A96219B-R21-C12	1
SA609X10XB02454-A96219B-R21-C17	1
SA609X10XB02454-A96219B-R21-C18	2
SA609X10XB02454-A96219B-R21-C19	1
SA609X10XB02454-A96219B-R21-C21	1
SA609X10XB02454-A96219B-R21-C25	2
SA609X10XB02454-A96219B-R21-C34	1
SA609X10XB02454-A96219B-R21-C35	2
SA609X10XB02454-A96219B-R21-C38	1
SA609X10XB02454-A96219B-R21-C53	1
SA609X10XB02454-A96219B-R21-C60	1
SA609X10XB02454-A96219B-R21-C63	1
SA609X10XB02454-A96219B-R21-C65	1
SA609X10XB02454-A96219B-R21-C66	1
SA609X10XB02454-A96219B-R21-C67	1
SA609X10XB02454-A96219B-R21-C69	2
SA609X10XB02454-A96219B-R22-C08	1
SA609X10XB02454-A96219B-R22-C11	1
SA609X10XB02454-A96219B-R22-C14	1
SA609X10XB02454-A96219B-R22-C15	1
SA609X10XB02454-A96219B-R22-C16	1
SA609X10XB02454-A96219B-R22-C20	1
