chr	start	end	RT	group
chr1	800000	1000000	0.8638669121613464	184-hTERT_SA1101_S1
chr1	1000000	1200000	0.8712798634481549	184-hTERT_SA1101_S1
chr1	1200000	1400000	0.8886797074408029	184-hTERT_SA1101_S1
chr1	1400000	1600000	0.9066561143113139	184-hTERT_SA1101_S1
chr1	1600000	1800000	0.9140690655981226	184-hTERT_SA1101_S1
chr1	1800000	2000000	0.9176661886992524	184-hTERT_SA1101_S1
chr1	2000000	2200000	0.9046052745272563	184-hTERT_SA1101_S1
chr1	2200000	2400000	0.861606413148975	184-hTERT_SA1101_S1
chr1	2400000	2600000	0.8375388276712524	184-hTERT_SA1101_S1
chr1	2600000	2800000	0.7975850169899094	184-hTERT_SA1101_S1
chr1	2800000	3000000	0.755895076965151	184-hTERT_SA1101_S1
chr1	3000000	3200000	0.7054314816861208	184-hTERT_SA1101_S1
chr1	3200000	3400000	0.710285459233706	184-hTERT_SA1101_S1
chr1	3400000	3600000	0.7067502388523246	184-hTERT_SA1101_S1
chr1	3600000	3800000	0.6996724570801672	184-hTERT_SA1101_S1
chr1	3800000	4000000	0.698748244971682	184-hTERT_SA1101_S1
chr1	4000000	4200000	0.6663212341457037	184-hTERT_SA1101_S1
chr1	4200000	4400000	0.594019496283876	184-hTERT_SA1101_S1
chr1	4400000	4600000	0.52853293085788	184-hTERT_SA1101_S1
chr1	4600000	4800000	0.5237051684652105	184-hTERT_SA1101_S1
chr1	4800000	5000000	0.5309288812967956	184-hTERT_SA1101_S1
chr1	5000000	5200000	0.5367927432682825	184-hTERT_SA1101_S1
chr1	5200000	5400000	0.5654722002597148	184-hTERT_SA1101_S1
chr1	5400000	5600000	0.6360031945509411	184-hTERT_SA1101_S1
chr1	5600000	5800000	0.7550814765416385	184-hTERT_SA1101_S1
chr1	5800000	6000000	0.8521756468171737	184-hTERT_SA1101_S1
chr1	6000000	6200000	0.9125755267496063	184-hTERT_SA1101_S1
chr1	6200000	6400000	0.9252211495329858	184-hTERT_SA1101_S1
chr1	6400000	6600000	0.9252211495329858	184-hTERT_SA1101_S1
chr1	6600000	6800000	0.9370643999895202	184-hTERT_SA1101_S1
chr1	6800000	7000000	0.8716488487982254	184-hTERT_SA1101_S1
chr1	7000000	7200000	0.8416590141064371	184-hTERT_SA1101_S1
chr1	7200000	7400000	0.8258955050459508	184-hTERT_SA1101_S1
chr1	7400000	7600000	0.8511918893192859	184-hTERT_SA1101_S1
chr1	7600000	7800000	0.924481175785996	184-hTERT_SA1101_S1
chr1	7800000	8000000	0.9428351674747254	184-hTERT_SA1101_S1
chr1	8000000	8200000	0.9465416431181296	184-hTERT_SA1101_S1
chr1	8200000	8400000	0.951174737672385	184-hTERT_SA1101_S1
chr1	8400000	8600000	0.9647033737708107	184-hTERT_SA1101_S1
chr1	8600000	8800000	0.9647033737708107	184-hTERT_SA1101_S1
chr1	8800000	9000000	0.9292859398449473	184-hTERT_SA1101_S1
chr1	9000000	9200000	0.9172398940038833	184-hTERT_SA1101_S1
chr1	9200000	9400000	0.9079737048953725	184-hTERT_SA1101_S1
chr1	9400000	9600000	0.8940744212326064	184-hTERT_SA1101_S1
chr1	9600000	9800000	0.8940744212326064	184-hTERT_SA1101_S1
chr1	9800000	10000000	0.9118846037123463	184-hTERT_SA1101_S1
chr1	10000000	10200000	0.904590866554419	184-hTERT_SA1101_S1
chr1	10200000	10400000	0.904590866554419	184-hTERT_SA1101_S1
chr1	10400000	10600000	0.9231232447714407	184-hTERT_SA1101_S1
chr1	10600000	10800000	0.8943980585350572	184-hTERT_SA1101_S1
chr1	10800000	11000000	0.8800526250263258	184-hTERT_SA1101_S1
chr1	11000000	11200000	0.8591718316860361	184-hTERT_SA1101_S1
chr1	11200000	11400000	0.8232973959872759	184-hTERT_SA1101_S1
chr1	11400000	11600000	0.8293625379492102	184-hTERT_SA1101_S1
chr1	11600000	11800000	0.81406607667339	184-hTERT_SA1101_S1
chr1	11800000	12000000	0.819011164126922	184-hTERT_SA1101_S1
chr1	12000000	12200000	0.8079626745295971	184-hTERT_SA1101_S1
